,yearday,lat,lon,pressure,CT,SA,oxygen,sigma0,log_buoyancy,spice,o2sat,ydcos,ydsin,nitrate,wmoid,profid,dist_maxb
22,-603.8539467550281,-54.2,30.351,212.20999,0.999086359795454,34.53013022663866,208.29076,27.538318082284377,-11.257909210061031,-0.3745492262941973,340.7597568721087,-0.5652265542409662,0.8249357201509001,34.865993,5904469.0,5904469085,-100.199995
23,-603.8539467550281,-54.2,30.351,222.33,1.119897459282759,34.553994808191916,199.51091,27.54935371910142,-11.105388502421444,-0.3488228197855516,339.6470648199289,-0.5652265542409662,0.8249357201509001,35.080387,5904469.0,5904469085,-110.320005
24,-603.8539467550281,-54.2,30.351,231.58,1.330915996936141,34.59765807767904,188.59062,27.56971271187535,-10.85709380041485,-0.3019605191758451,337.71281801368804,-0.5652265542409662,0.8249357201509001,35.158455,5904469.0,5904469085,-119.570005
25,-603.8539467550281,-54.2,30.351,241.58,1.4745245939806375,34.63546726219992,183.51485,27.58966613457278,-11.166958687187227,-0.264008321138186,336.38587722068326,-0.5652265542409662,0.8249357201509001,35.373856,5904469.0,5904469085,-129.570005
26,-603.8539467550281,-54.2,30.351,251.53,1.5159829071253466,34.652998214146734,181.03287,27.60064985868621,-11.54923281679572,-0.2483583415645175,335.987195649256,-0.5652265542409662,0.8249357201509001,35.60477,5904469.0,5904469085,-139.520005
27,-603.8539467550281,-54.2,30.351,262.11002,1.580643252830254,34.67248211761342,177.88477,27.611458992108737,-11.136351802590529,-0.2293973781917671,335.38737857880625,-0.5652265542409662,0.8249357201509001,35.67746,5904469.0,5904469085,-150.10002500000002
28,-603.8539467550281,-54.2,30.351,271.69,1.5583275785170314,34.69402826768405,177.94785,27.63028954617198,-11.215647660545166,-0.2161458217237594,335.5201841859515,-0.5652265542409662,0.8249357201509001,35.641666,5904469.0,5904469085,-159.680005
29,-603.8539467550281,-54.2,30.351,280.7,1.585058850492237,34.706202102988414,176.00645,27.63803247048668,-11.7972811718048,-0.2054088799960239,335.26181707088995,-0.5652265542409662,0.8249357201509001,35.27024,5904469.0,5904469085,-168.690005
30,-603.8539467550281,-54.2,30.351,291.72,1.6743117446803657,34.72589894620808,172.57991,27.647097926198967,-11.849647860149512,-0.1841555155703539,334.45596668407126,-0.5652265542409662,0.8249357201509001,35.295914,5904469.0,5904469085,-179.71000500000002
31,-603.8539467550281,-54.2,30.351,301.67,1.7350802153497529,34.741452526237055,170.35797,27.65491423122012,-12.110568839042216,-0.1681130513053171,333.90361946650467,-0.5652265542409662,0.8249357201509001,35.20063,5904469.0,5904469085,-189.660005
32,-603.8539467550281,-54.2,30.351,311.52002,1.779532308777249,34.75125381425116,168.39226,27.659342002177254,-12.496584770566686,-0.1574471021110002,333.50467922590195,-0.5652265542409662,0.8249357201509001,35.14827,5904469.0,5904469085,-199.510025
33,-603.8539467550281,-54.2,30.351,321.72,1.895993322670424,34.7686379442628,166.76396,27.664201845489742,-13.019794756434042,-0.1351808681512171,332.48462477456667,-0.5652265542409662,0.8249357201509001,35.14119,5904469.0,5904469085,-209.710005
34,-603.8539467550281,-54.2,30.351,332.22,1.9575121288445296,34.77678935135358,165.56734,27.66587285488731,-12.755426902740393,-0.1240629279392138,331.95070612617036,-0.5652265542409662,0.8249357201509001,34.88753,5904469.0,5904469085,-220.210005
